FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,CancellationCode,DepDelay,ArrDelay,CRSElapsedTime
2024-01-16,WN,N721WN,1210,MDW,DAL,0645,0740,0835,0930,0,,55,55,110
2024-01-16,WN,N721WN,1211,DAL,MDW,0905,0933,1055,1123,0,,28,28,110
2024-01-16,WN,N721WN,1212,MDW,MCI,1125,1133,1250,1258,0,,8,8,85
2024-01-16,WN,N721WN,1213,MCI,MDW,1320,1324,1445,1449,0,,4,4,85
2024-01-16,WN,N721WN,1214,MDW,ATL,1515,1614,1700,1759,0,,59,59,105
2024-01-16,WN,N721WN,1215,ATL,MDW,1730,1733,1915,1918,0,,3,3,105
2024-01-17,WN,N700WN,1000,MDW,DAL,0700,,0850,,1,C,,,110
2024-01-17,WN,N700WN,1001,DAL,MDW,0920,0955,1110,1145,0,,35,35,110
2024-01-17,WN,N700WN,1002,MDW,DEN,1140,1152,1400,1412,0,,12,12,140
2024-01-17,WN,N700WN,1003,DEN,MDW,1430,1502,1650,1722,0,,32,32,140
2024-01-17,WN,N700WN,1004,MDW,STL,1720,1727,1825,1832,0,,7,7,65
2024-01-17,WN,N700WN,1005,STL,MDW,1855,,2000,,1,B,,,65
2024-01-17,WN,N701WN,1010,MDW,ATL,0700,,0845,,1,B,,,105
2024-01-17,WN,N701WN,1011,ATL,MDW,0915,,1100,,1,B,,,105
2024-01-17,WN,N701WN,1012,MDW,DAL,1130,,1320,,1,B,,,110
2024-01-17,WN,N701WN,1013,DAL,MDW,1350,1447,1540,1637,0,,57,57,110
2024-01-17,WN,N701WN,1014,MDW,DEN,1610,1713,1830,1933,0,,63,63,140
2024-01-17,WN,N701WN,1015,DEN,MDW,1900,1906,2120,2126,0,,6,6,140
2024-01-17,WN,N702WN,1020,MDW,MCI,0530,0619,0655,0744,0,,49,49,85
2024-01-17,WN,N702WN,1021,MCI,MDW,0725,0742,0850,0907,0,,17,17,85
2024-01-17,WN,N702WN,1022,MDW,DEN,0920,1001,1140,1221,0,,41,41,140
2024-01-17,WN,N702WN,1023,DEN,MDW,1210,1224,1430,1444,0,,14,14,140
2024-01-17,WN,N702WN,1024,MDW,PHX,1500,,1815,,1,B,,,195
2024-01-17,WN,N702WN,1025,PHX,MDW,1845,1914,2200,2229,0,,29,29,195
2024-01-17,WN,N703WN,1030,MDW,BNA,0615,0638,0735,0758,0,,23,23,80
2024-01-17,WN,N703WN,1031,BNA,MDW,0805,,0925,,1,B,,,80
2024-01-17,WN,N703WN,1032,MDW,BNA,0955,,1115,,1,A,,,80
2024-01-17,WN,N703WN,1033,BNA,MDW,1145,1228,1305,1348,0,,43,43,80
2024-01-17,WN,N703WN,1034,MDW,DAL,1335,,1525,,1,A,,,110
2024-01-17,WN,N703WN,1035,DAL,MDW,1555,1724,1745,1914,0,,89,89,110
2024-01-17,WN,N704WN,1040,MDW,MCI,0545,,0710,,1,B,,,85
2024-01-17,WN,N704WN,1041,MCI,MDW,0740,0817,0905,0942,0,,37,37,85
2024-01-17,WN,N704WN,1042,MDW,DAL,0935,1001,1125,1151,0,,26,26,110
2024-01-17,WN,N704WN,1043,DAL,MDW,1155,1238,1345,1428,0,,43,43,110
2024-01-17,WN,N704WN,1044,MDW,BNA,1415,1415,1535,1535,0,,0,0,80
2024-01-17,WN,N704WN,1045,BNA,MDW,1605,1605,1725,1725,0,,0,0,80
2024-01-17,WN,N705WN,1050,MDW,BNA,0545,0718,0705,0838,0,,93,93,80
2024-01-17,WN,N705WN,1051,BNA,MDW,0735,0817,0855,0937,0,,42,42,80
2024-01-17,WN,N705WN,1052,MDW,DEN,0925,0925,1145,1145,0,,0,0,140
2024-01-17,WN,N705WN,1053,DEN,MDW,1215,1226,1435,1446,0,,11,11,140
2024-01-17,WN,N705WN,1054,MDW,DAL,1505,1542,1655,1732,0,,37,37,110
2024-01-17,WN,N705WN,1055,DAL,MDW,1725,1729,1915,1919,0,,4,4,110
2024-01-17,WN,N706WN,1060,MDW,ATL,0630,0630,0815,0815,0,,0,0,105
2024-01-17,WN,N706WN,1061,ATL,MDW,0845,0931,1030,1116,0,,46,46,105
2024-01-17,WN,N706WN,1062,MDW,LAS,1100,,1425,,1,C,,,205
2024-01-17,WN,N706WN,1063,LAS,MDW,1455,1534,1820,1859,0,,39,39,205
2024-01-17,WN,N706WN,1064,MDW,PHX,1850,1904,2205,2219,0,,14,14,195
2024-01-17,WN,N706WN,1065,PHX,MDW,2235,2256,0150,0211,0,,21,21,195
2024-01-17,WN,N707WN,1070,MDW,MCI,0700,0716,0825,0841,0,,16,16,85
2024-01-17,WN,N707WN,1071,MCI,MDW,0855,0855,1020,1020,0,,0,0,85
2024-01-17,WN,N707WN,1072,MDW,MCI,1050,,1215,,1,B,,,85
2024-01-17,WN,N707WN,1073,MCI,MDW,1245,1257,1410,1422,0,,12,12,85
2024-01-17,WN,N707WN,1074,MDW,PHX,1440,1507,1755,1822,0,,27,27,195
2024-01-17,WN,N707WN,1075,PHX,MDW,1825,1912,2140,2227,0,,47,47,195
2024-01-17,WN,N708WN,1080,MDW,PHX,0715,0746,1030,1101,0,,31,31,195
2024-01-17,WN,N708WN,1081,PHX,MDW,1100,,1415,,1,B,,,195
2024-01-17,WN,N708WN,1082,MDW,DEN,1445,1553,1705,1813,0,,68,68,140
2024-01-17,WN,N708WN,1083,DEN,MDW,1735,1746,1955,2006,0,,11,11,140
2024-01-17,WN,N708WN,1084,MDW,BNA,2025,2036,2145,2156,0,,11,11,80
2024-01-17,WN,N708WN,1085,BNA,MDW,2215,2226,2335,2346,0,,11,11,80
2024-01-17,WN,N709WN,1090,MDW,DAL,0530,0619,0720,0809,0,,49,49,110
2024-01-17,WN,N709WN,1091,DAL,MDW,0750,,0940,,1,B,,,110
2024-01-17,WN,N709WN,1092,MDW,MCI,1010,,1135,,1,A,,,85
2024-01-17,WN,N709WN,1093,MCI,MDW,1205,1205,1330,1330,0,,0,0,85
2024-01-17,WN,N709WN,1094,MDW,MCI,1400,1417,1525,1542,0,,17,17,85
2024-01-17,WN,N709WN,1095,MCI,MDW,1555,1639,1720,1804,0,,44,44,85
2024-01-17,WN,N710WN,1100,MDW,DEN,0615,,0835,,1,B,,,140
2024-01-17,WN,N710WN,1101,DEN,MDW,0905,1000,1125,1220,0,,55,55,140
2024-01-17,WN,N710WN,1102,MDW,MCI,1155,1248,1320,1413,0,,53,53,85
2024-01-17,WN,N710WN,1103,MCI,MDW,1350,1353,1515,1518,0,,3,3,85
2024-01-17,WN,N710WN,1104,MDW,MCI,1545,1638,1710,1803,0,,53,53,85
2024-01-17,WN,N710WN,1105,MCI,MDW,1740,1813,1905,1938,0,,33,33,85
2024-01-17,WN,N711WN,1110,MDW,PHX,0545,0602,0900,0917,0,,17,17,195
2024-01-17,WN,N711WN,1111,PHX,MDW,0930,1028,1245,1343,0,,58,58,195
2024-01-17,WN,N711WN,1112,MDW,LAS,1315,1321,1640,1646,0,,6,6,205
2024-01-17,WN,N711WN,1113,LAS,MDW,1710,1728,2035,2053,0,,18,18,205
2024-01-17,WN,N711WN,1114,MDW,STL,2105,2201,2210,2306,0,,56,56,65
2024-01-17,WN,N711WN,1115,STL,MDW,2240,,2345,,1,C,,,65
2024-01-17,WN,N712WN,1120,MDW,LAS,0600,0611,0925,0936,0,,11,11,205
2024-01-17,WN,N712WN,1121,LAS,MDW,0955,1011,1320,1336,0,,16,16,205
2024-01-17,WN,N712WN,1122,MDW,STL,1350,1357,1455,1502,0,,7,7,65
2024-01-17,WN,N712WN,1123,STL,MDW,1525,1604,1630,1709,0,,39,39,65
2024-01-17,WN,N712WN,1124,MDW,MCI,1700,1719,1825,1844,0,,19,19,85
2024-01-17,WN,N712WN,1125,MCI,MDW,1855,1913,2020,2038,0,,18,18,85
2024-01-17,WN,N713WN,1130,MDW,STL,0700,0806,0805,0911,0,,66,66,65
2024-01-17,WN,N713WN,1131,STL,MDW,0835,0916,0940,1021,0,,41,41,65
2024-01-17,WN,N713WN,1132,MDW,LAS,1010,1101,1335,1426,0,,51,51,205
2024-01-17,WN,N713WN,1133,LAS,MDW,1405,1420,1730,1745,0,,15,15,205
2024-01-17,WN,N713WN,1134,MDW,DAL,1800,,1950,,1,A,,,110
2024-01-17,WN,N713WN,1135,DAL,MDW,2020,2123,2210,2313,0,,63,63,110
2024-01-17,WN,N714WN,1140,MDW,DEN,0530,0544,0750,0804,0,,14,14,140
2024-01-17,WN,N714WN,1141,DEN,MDW,0820,0841,1040,1101,0,,21,21,140
2024-01-17,WN,N714WN,1142,MDW,LAS,1110,1117,1435,1442,0,,7,7,205
2024-01-17,WN,N714WN,1143,LAS,MDW,1505,,1830,,1,A,,,205
2024-01-17,WN,N714WN,1144,MDW,MCI,1900,1918,2025,2043,0,,18,18,85
2024-01-17,WN,N714WN,1145,MCI,MDW,2055,2203,2220,2328,0,,68,68,85
2024-01-17,WN,N715WN,1150,MDW,PHX,0615,0655,0930,1010,0,,40,40,195
2024-01-17,WN,N715WN,1151,PHX,MDW,1000,1034,1315,1349,0,,34,34,195
2024-01-17,WN,N715WN,1152,MDW,DAL,1345,,1535,,1,A,,,110
2024-01-17,WN,N715WN,1153,DAL,MDW,1605,1628,1755,1818,0,,23,23,110
2024-01-17,WN,N715WN,1154,MDW,PHX,1825,1907,2140,2222,0,,42,42,195
2024-01-17,WN,N715WN,1155,PHX,MDW,2210,2227,0125,0142,0,,17,17,195
2024-01-17,WN,N716WN,1160,MDW,PHX,0545,0620,0900,0935,0,,35,35,195
2024-01-17,WN,N716WN,1161,PHX,MDW,0930,1014,1245,1329,0,,44,44,195
2024-01-17,WN,N716WN,1162,MDW,DAL,1315,1336,1505,1526,0,,21,21,110
2024-01-17,WN,N716WN,1163,DAL,MDW,1535,1559,1725,1749,0,,24,24,110
2024-01-17,WN,N716WN,1164,MDW,STL,1755,,1900,,1,B,,,65
2024-01-17,WN,N716WN,1165,STL,MDW,1930,2001,2035,2106,0,,31,31,65
2024-01-17,WN,N717WN,1170,MDW,DEN,0700,,0920,,1,C,,,140
2024-01-17,WN,N717WN,1171,DEN,MDW,0950,,1210,,1,B,,,140
2024-01-17,WN,N717WN,1172,MDW,DAL,1240,1246,1430,1436,0,,6,6,110
2024-01-17,WN,N717WN,1173,DAL,MDW,1500,1538,1650,1728,0,,38,38,110
2024-01-17,WN,N717WN,1174,MDW,STL,1720,1750,1825,1855,0,,30,30,65
2024-01-17,WN,N717WN,1175,STL,MDW,1855,1929,2000,2034,0,,34,34,65
2024-01-17,WN,N718WN,1180,MDW,ATL,0715,,0900,,1,B,,,105
2024-01-17,WN,N718WN,1181,ATL,MDW,0930,1013,1115,1158,0,,43,43,105
2024-01-17,WN,N718WN,1182,MDW,STL,1145,1156,1250,1301,0,,11,11,65
2024-01-17,WN,N718WN,1183,STL,MDW,1320,1321,1425,1426,0,,1,1,65
2024-01-17,WN,N718WN,1184,MDW,DAL,1455,1533,1645,1723,0,,38,38,110
2024-01-17,WN,N718WN,1185,DAL,MDW,1715,1724,1905,1914,0,,9,9,110
2024-01-17,WN,N719WN,1190,MDW,BNA,0645,,0805,,1,B,,,80
2024-01-17,WN,N719WN,1191,BNA,MDW,0835,0927,0955,1047,0,,52,52,80
2024-01-17,WN,N719WN,1192,MDW,STL,1025,,1130,,1,B,,,65
2024-01-17,WN,N719WN,1193,STL,MDW,1200,,1305,,1,A,,,65
2024-01-17,WN,N719WN,1194,MDW,STL,1335,,1440,,1,C,,,65
2024-01-17,WN,N719WN,1195,STL,MDW,1510,1535,1615,1640,0,,25,25,65
2024-01-17,WN,N720WN,1200,MDW,DEN,0530,0535,0750,0755,0,,5,5,140
2024-01-17,WN,N720WN,1201,DEN,MDW,0820,0831,1040,1051,0,,11,11,140
2024-01-17,WN,N720WN,1202,MDW,DAL,1110,,1300,,1,A,,,110
2024-01-17,WN,N720WN,1203,DAL,MDW,1330,1408,1520,1558,0,,38,38,110
2024-01-17,WN,N720WN,1204,MDW,DAL,1550,1555,1740,1745,0,,5,5,110
2024-01-17,WN,N720WN,1205,DAL,MDW,1810,1826,2000,2016,0,,16,16,110
2024-01-17,WN,N721WN,1210,MDW,BNA,0645,0653,0805,0813,0,,8,8,80
2024-01-17,WN,N721WN,1211,BNA,MDW,0835,0854,0955,1014,0,,19,19,80
2024-01-17,WN,N721WN,1212,MDW,DEN,1025,1026,1245,1246,0,,1,1,140
2024-01-17,WN,N721WN,1213,DEN,MDW,1315,1327,1535,1547,0,,12,12,140
2024-01-17,WN,N721WN,1214,MDW,ATL,1605,1710,1750,1855,0,,65,65,105
2024-01-17,WN,N721WN,1215,ATL,MDW,1820,1838,2005,2023,0,,18,18,105
2024-01-18,WN,N700WN,1000,MDW,DEN,0530,0531,0750,0751,0,,1,1,140
2024-01-18,WN,N700WN,1001,DEN,MDW,0820,0847,1040,1107,0,,27,27,140
2024-01-18,WN,N700WN,1002,MDW,LAS,1110,1209,1435,1534,0,,59,59,205
2024-01-18,WN,N700WN,1003,LAS,MDW,1505,,1830,,1,B,,,205
2024-01-18,WN,N700WN,1004,MDW,MCI,1900,1900,2025,2025,0,,0,0,85
2024-01-18,WN,N700WN,1005,MCI,MDW,2055,2111,2220,2236,0,,16,16,85
2024-01-18,WN,N701WN,1010,MDW,LAS,0545,0605,0910,0930,0,,20,20,205
2024-01-18,WN,N701WN,1011,LAS,MDW,0940,1037,1305,1402,0,,57,57,205
2024-01-18,WN,N701WN,1012,MDW,DEN,1335,,1555,,1,B,,,140
2024-01-18,WN,N701WN,1013,DEN,MDW,1625,1636,1845,1856,0,,11,11,140
2024-01-18,WN,N701WN,1014,MDW,DEN,1915,1915,2135,2135,0,,0,0,140
2024-01-18,WN,N701WN,1015,DEN,MDW,2205,2259,0025,0119,0,,54,54,140
2024-01-18,WN,N702WN,1020,MDW,DEN,0700,0728,0920,0948,0,,28,28,140
2024-01-18,WN,N702WN,1021,DEN,MDW,0950,1035,1210,1255,0,,45,45,140
2024-01-18,WN,N702WN,1022,MDW,PHX,1240,1327,1555,1642,0,,47,47,195
2024-01-18,WN,N702WN,1023,PHX,MDW,1625,,1940,,1,B,,,195
2024-01-18,WN,N702WN,1024,MDW,ATL,2010,2017,2155,2202,0,,7,7,105
2024-01-18,WN,N702WN,1025,ATL,MDW,2225,2319,0010,0104,0,,54,54,105
2024-01-18,WN,N703WN,1030,MDW,ATL,0700,0751,0845,0936,0,,51,51,105
2024-01-18,WN,N703WN,1031,ATL,MDW,0915,,1100,,1,A,,,105
2024-01-18,WN,N703WN,1032,MDW,MCI,1130,1201,1255,1326,0,,31,31,85
2024-01-18,WN,N703WN,1033,MCI,MDW,1325,,1450,,1,A,,,85
2024-01-18,WN,N703WN,1034,MDW,BNA,1520,1540,1640,1700,0,,20,20,80
2024-01-18,WN,N703WN,1035,BNA,MDW,1710,1737,1830,1857,0,,27,27,80
2024-01-18,WN,N704WN,1040,MDW,DAL,0615,0615,0805,0805,0,,0,0,110
2024-01-18,WN,N704WN,1041,DAL,MDW,0835,0838,1025,1028,0,,3,3,110
2024-01-18,WN,N704WN,1042,MDW,ATL,1055,1141,1240,1326,0,,46,46,105
2024-01-18,WN,N704WN,1043,ATL,MDW,1310,1344,1455,1529,0,,34,34,105
2024-01-18,WN,N704WN,1044,MDW,DEN,1525,1541,1745,1801,0,,16,16,140
2024-01-18,WN,N704WN,1045,DEN,MDW,1815,1837,2035,2057,0,,22,22,140
2024-01-18,WN,N705WN,1050,MDW,BNA,0630,0651,0750,0811,0,,21,21,80
2024-01-18,WN,N705WN,1051,BNA,MDW,0820,,0940,,1,A,,,80
2024-01-18,WN,N705WN,1052,MDW,PHX,1010,1054,1325,1409,0,,44,44,195
2024-01-18,WN,N705WN,1053,PHX,MDW,1355,1402,1710,1717,0,,7,7,195
2024-01-18,WN,N705WN,1054,MDW,PHX,1740,1838,2055,2153,0,,58,58,195
2024-01-18,WN,N705WN,1055,PHX,MDW,2125,2129,0040,0044,0,,4,4,195
2024-01-18,WN,N706WN,1060,MDW,DAL,0600,,0750,,1,C,,,110
2024-01-18,WN,N706WN,1061,DAL,MDW,0820,0912,1010,1102,0,,52,52,110
2024-01-18,WN,N706WN,1062,MDW,MCI,1040,1058,1205,1223,0,,18,18,85
2024-01-18,WN,N706WN,1063,MCI,MDW,1235,1316,1400,1441,0,,41,41,85
2024-01-18,WN,N706WN,1064,MDW,STL,1430,1522,1535,1627,0,,52,52,65
2024-01-18,WN,N706WN,1065,STL,MDW,1605,1634,1710,1739,0,,29,29,65
2024-01-18,WN,N707WN,1070,MDW,DEN,0530,0551,0750,0811,0,,21,21,140
2024-01-18,WN,N707WN,1071,DEN,MDW,0820,,1040,,1,B,,,140
2024-01-18,WN,N707WN,1072,MDW,ATL,1110,1211,1255,1356,0,,61,61,105
2024-01-18,WN,N707WN,1073,ATL,MDW,1325,1404,1510,1549,0,,39,39,105
2024-01-18,WN,N707WN,1074,MDW,MCI,1540,1556,1705,1721,0,,16,16,85
2024-01-18,WN,N707WN,1075,MCI,MDW,1735,1747,1900,1912,0,,12,12,85
2024-01-18,WN,N708WN,1080,MDW,STL,0530,0541,0635,0646,0,,11,11,65
2024-01-18,WN,N708WN,1081,STL,MDW,0705,0731,0810,0836,0,,26,26,65
2024-01-18,WN,N708WN,1082,MDW,PHX,0840,0852,1155,1207,0,,12,12,195
2024-01-18,WN,N708WN,1083,PHX,MDW,1225,1246,1540,1601,0,,21,21,195
2024-01-18,WN,N708WN,1084,MDW,ATL,1610,1704,1755,1849,0,,54,54,105
2024-01-18,WN,N708WN,1085,ATL,MDW,1825,1830,2010,2015,0,,5,5,105
2024-01-18,WN,N709WN,1090,MDW,ATL,0615,0713,0800,0858,0,,58,58,105
2024-01-18,WN,N709WN,1091,ATL,MDW,0830,0945,1015,1130,0,,75,75,105
2024-01-18,WN,N709WN,1092,MDW,PHX,1045,1105,1400,1420,0,,20,20,195
2024-01-18,WN,N709WN,1093,PHX,MDW,1430,1513,1745,1828,0,,43,43,195
2024-01-18,WN,N709WN,1094,MDW,PHX,1815,1850,2130,2205,0,,35,35,195
2024-01-18,WN,N709WN,1095,PHX,MDW,2200,2229,0115,0144,0,,29,29,195
2024-01-18,WN,N710WN,1100,MDW,PHX,0645,0649,1000,1004,0,,4,4,195
2024-01-18,WN,N710WN,1101,PHX,MDW,1030,1054,1345,1409,0,,24,24,195
2024-01-18,WN,N710WN,1102,MDW,STL,1415,1415,1520,1520,0,,0,0,65
2024-01-18,WN,N710WN,1103,STL,MDW,1550,1603,1655,1708,0,,13,13,65
2024-01-18,WN,N710WN,1104,MDW,PHX,1725,1725,2040,2040,0,,0,0,195
2024-01-18,WN,N710WN,1105,PHX,MDW,2110,2135,0025,0050,0,,25,25,195
2024-01-18,WN,N711WN,1110,MDW,DEN,0700,0723,0920,0943,0,,23,23,140
2024-01-18,WN,N711WN,1111,DEN,MDW,0950,,1210,,1,A,,,140
2024-01-18,WN,N711WN,1112,MDW,LAS,1240,,1605,,1,B,,,205
2024-01-18,WN,N711WN,1113,LAS,MDW,1635,1733,2000,2058,0,,58,58,205
2024-01-18,WN,N711WN,1114,MDW,BNA,2030,2113,2150,2233,0,,43,43,80
2024-01-18,WN,N711WN,1115,BNA,MDW,2220,2237,2340,2357,0,,17,17,80
2024-01-18,WN,N712WN,1120,MDW,ATL,0600,,0745,,1,B,,,105
2024-01-18,WN,N712WN,1121,ATL,MDW,0815,0833,1000,1018,0,,18,18,105
2024-01-18,WN,N712WN,1122,MDW,PHX,1030,1041,1345,1356,0,,11,11,195
2024-01-18,WN,N712WN,1123,PHX,MDW,1415,,1730,,1,B,,,195
2024-01-18,WN,N712WN,1124,MDW,STL,1800,1813,1905,1918,0,,13,13,65
2024-01-18,WN,N712WN,1125,STL,MDW,1935,1935,2040,2040,0,,0,0,65
2024-01-18,WN,N713WN,1130,MDW,MCI,0615,0722,0740,0847,0,,67,67,85
2024-01-18,WN,N713WN,1131,MCI,MDW,0810,0810,0935,0935,0,,0,0,85
2024-01-18,WN,N713WN,1132,MDW,ATL,1005,,1150,,1,C,,,105
2024-01-18,WN,N713WN,1133,ATL,MDW,1220,1245,1405,1430,0,,25,25,105
2024-01-18,WN,N713WN,1134,MDW,DAL,1435,1453,1625,1643,0,,18,18,110
2024-01-18,WN,N713WN,1135,DAL,MDW,1655,1655,1845,1845,0,,0,0,110
2024-01-18,WN,N714WN,1140,MDW,ATL,0715,,0900,,1,B,,,105
2024-01-18,WN,N714WN,1141,ATL,MDW,0930,1031,1115,1216,0,,61,61,105
2024-01-18,WN,N714WN,1142,MDW,BNA,1145,1155,1305,1315,0,,10,10,80
2024-01-18,WN,N714WN,1143,BNA,MDW,1335,1425,1455,1545,0,,50,50,80
2024-01-18,WN,N714WN,1144,MDW,ATL,1525,1627,1710,1812,0,,62,62,105
2024-01-18,WN,N714WN,1145,ATL,MDW,1740,1847,1925,2032,0,,67,67,105
2024-01-18,WN,N715WN,1150,MDW,LAS,0715,0759,1040,1124,0,,44,44,205
2024-01-18,WN,N715WN,1151,LAS,MDW,1110,1110,1435,1435,0,,0,0,205
2024-01-18,WN,N715WN,1152,MDW,ATL,1505,1519,1650,1704,0,,14,14,105
2024-01-18,WN,N715WN,1153,ATL,MDW,1720,1756,1905,1941,0,,36,36,105
2024-01-18,WN,N715WN,1154,MDW,ATL,1935,2010,2120,2155,0,,35,35,105
2024-01-18,WN,N715WN,1155,ATL,MDW,2150,2237,2335,0022,0,,47,47,105
2024-01-18,WN,N716WN,1160,MDW,DEN,0645,0650,0905,0910,0,,5,5,140
2024-01-18,WN,N716WN,1161,DEN,MDW,0935,0947,1155,1207,0,,12,12,140
2024-01-18,WN,N716WN,1162,MDW,LAS,1225,1225,1550,1550,0,,0,0,205
2024-01-18,WN,N716WN,1163,LAS,MDW,1620,1706,1945,2031,0,,46,46,205
2024-01-18,WN,N716WN,1164,MDW,DEN,2015,2100,2235,2320,0,,45,45,140
2024-01-18,WN,N716WN,1165,DEN,MDW,2305,2324,0125,0144,0,,19,19,140
2024-01-18,WN,N717WN,1170,MDW,DAL,0530,0536,0720,0726,0,,6,6,110
2024-01-18,WN,N717WN,1171,DAL,MDW,0750,0825,0940,1015,0,,35,35,110
2024-01-18,WN,N717WN,1172,MDW,ATL,1010,,1155,,1,B,,,105
2024-01-18,WN,N717WN,1173,ATL,MDW,1225,1253,1410,1438,0,,28,28,105
2024-01-18,WN,N717WN,1174,MDW,DEN,1440,1448,1700,1708,0,,8,8,140
2024-01-18,WN,N717WN,1175,DEN,MDW,1730,1731,1950,1951,0,,1,1,140
2024-01-18,WN,N718WN,1180,MDW,PHX,0600,,0915,,1,A,,,195
2024-01-18,WN,N718WN,1181,PHX,MDW,0945,0947,1300,1302,0,,2,2,195
2024-01-18,WN,N718WN,1182,MDW,BNA,1330,1330,1450,1450,0,,0,0,80
2024-01-18,WN,N718WN,1183,BNA,MDW,1520,1539,1640,1659,0,,19,19,80
2024-01-18,WN,N718WN,1184,MDW,DEN,1710,1754,1930,2014,0,,44,44,140
2024-01-18,WN,N718WN,1185,DEN,MDW,2000,2053,2220,2313,0,,53,53,140
2024-01-18,WN,N719WN,1190,MDW,DEN,0615,0653,0835,0913,0,,38,38,140
2024-01-18,WN,N719WN,1191,DEN,MDW,0905,,1125,,1,B,,,140
2024-01-18,WN,N719WN,1192,MDW,PHX,1155,1155,1510,1510,0,,0,0,195
2024-01-18,WN,N719WN,1193,PHX,MDW,1540,1612,1855,1927,0,,32,32,195
2024-01-18,WN,N719WN,1194,MDW,DAL,1925,1946,2115,2136,0,,21,21,110
2024-01-18,WN,N719WN,1195,DAL,MDW,2145,2214,2335,0004,0,,29,29,110
2024-01-18,WN,N720WN,1200,MDW,LAS,0700,0722,1025,1047,0,,22,22,205
2024-01-18,WN,N720WN,1201,LAS,MDW,1055,,1420,,1,A,,,205
2024-01-18,WN,N720WN,1202,MDW,PHX,1450,1531,1805,1846,0,,41,41,195
2024-01-18,WN,N720WN,1203,PHX,MDW,1835,1902,2150,2217,0,,27,27,195
2024-01-18,WN,N720WN,1204,MDW,DEN,2220,2249,0040,0109,0,,29,29,140
2024-01-18,WN,N720WN,1205,DEN,MDW,0110,0200,0330,0420,0,,50,50,140
2024-01-18,WN,N721WN,1210,MDW,LAS,0545,0600,0910,0925,0,,15,15,205
2024-01-18,WN,N721WN,1211,LAS,MDW,0940,,1305,,1,B,,,205
2024-01-18,WN,N721WN,1212,MDW,DAL,1335,,1525,,1,B,,,110
2024-01-18,WN,N721WN,1213,DAL,MDW,1555,1632,1745,1822,0,,37,37,110
2024-01-18,WN,N721WN,1214,MDW,DEN,1815,1825,2035,2045,0,,10,10,140
2024-01-18,WN,N721WN,1215,DEN,MDW,2105,2106,2325,2326,0,,1,1,140
2024-01-19,WN,N700WN,1000,MDW,ATL,0630,0640,0815,0825,0,,10,10,105
2024-01-19,WN,N700WN,1001,ATL,MDW,0845,0854,1030,1039,0,,9,9,105
2024-01-19,WN,N700WN,1002,MDW,DAL,1100,1100,1250,1250,0,,0,0,110
2024-01-19,WN,N700WN,1003,DAL,MDW,1320,1330,1510,1520,0,,10,10,110
2024-01-19,WN,N700WN,1004,MDW,STL,1540,1547,1645,1652,0,,7,7,65
2024-01-19,WN,N700WN,1005,STL,MDW,1715,1715,1820,1820,0,,0,0,65
2024-01-19,WN,N701WN,1010,MDW,MCI,0630,0630,0755,0755,0,,0,0,85
2024-01-19,WN,N701WN,1011,MCI,MDW,0825,0904,0950,1029,0,,39,39,85
2024-01-19,WN,N701WN,1012,MDW,MCI,1020,1130,1145,1255,0,,70,70,85
2024-01-19,WN,N701WN,1013,MCI,MDW,1215,1215,1340,1340,0,,0,0,85
2024-01-19,WN,N701WN,1014,MDW,DAL,1410,1417,1600,1607,0,,7,7,110
2024-01-19,WN,N701WN,1015,DAL,MDW,1630,1648,1820,1838,0,,18,18,110
2024-01-19,WN,N702WN,1020,MDW,DEN,0715,0734,0935,0954,0,,19,19,140
2024-01-19,WN,N702WN,1021,DEN,MDW,1005,1047,1225,1307,0,,42,42,140
2024-01-19,WN,N702WN,1022,MDW,STL,1255,1256,1400,1401,0,,1,1,65
2024-01-19,WN,N702WN,1023,STL,MDW,1430,1430,1535,1535,0,,0,0,65
2024-01-19,WN,N702WN,1024,MDW,PHX,1605,1611,1920,1926,0,,6,6,195
2024-01-19,WN,N702WN,1025,PHX,MDW,1950,1950,2305,2305,0,,0,0,195
2024-01-19,WN,N703WN,1030,MDW,DEN,0530,0552,0750,0812,0,,22,22,140
2024-01-19,WN,N703WN,1031,DEN,MDW,0820,0820,1040,1040,0,,0,0,140
2024-01-19,WN,N703WN,1032,MDW,DEN,1110,1119,1330,1339,0,,9,9,140
2024-01-19,WN,N703WN,1033,DEN,MDW,1400,1433,1620,1653,0,,33,33,140
2024-01-19,WN,N703WN,1034,MDW,DEN,1650,1650,1910,1910,0,,0,0,140
2024-01-19,WN,N703WN,1035,DEN,MDW,1940,1940,2200,2200,0,,0,0,140
2024-01-19,WN,N704WN,1040,MDW,STL,0615,0630,0720,0735,0,,15,15,65
2024-01-19,WN,N704WN,1041,STL,MDW,0750,0750,0855,0855,0,,0,0,65
2024-01-19,WN,N704WN,1042,MDW,STL,0925,0925,1030,1030,0,,0,0,65
2024-01-19,WN,N704WN,1043,STL,MDW,1100,1100,1205,1205,0,,0,0,65
2024-01-19,WN,N704WN,1044,MDW,PHX,1235,1235,1550,1550,0,,0,0,195
2024-01-19,WN,N704WN,1045,PHX,MDW,1620,1708,1935,2023,0,,48,48,195
2024-01-19,WN,N705WN,1050,MDW,BNA,0715,0757,0835,0917,0,,42,42,80
